time,pos1,vel1,acc1,jerk1,tau1,pos2,vel2,acc2,jerk2,tau2
1.020119049843653120e-01,-5.717864541914614331e-03,-1.375983001417056539e-01,-2.486372631864533833e+00,-1.815964686333698808e+01,0.000000000000000000e+00,2.004184753047036360e-02,4.948834158216366408e-01,9.048718153855894286e+00,6.948187467290759400e+01,2.146574457750569653e-01
1.030120216998983013e-01,-5.859927428264200162e-03,-1.400940246052861382e-01,-2.504473476373566765e+00,-1.803781734839962070e+01,0.000000000000000000e+00,2.055122982024880363e-02,5.039678763294582753e-01,9.118019701875532235e+00,6.910504612004038449e+01,2.167619305375575178e-01
1.040121384154312906e-01,-6.004236705359187326e-03,-1.426077910970476315e-01,-2.522452477148265260e+00,-1.791598783346225332e+01,0.000000000000000000e+00,2.106893217911300770e-02,5.131214580156059357e-01,9.186944377360557468e+00,6.872821756717317498e+01,2.188664153000580703e-01
1.050122551309642938e-01,-6.150808999636781134e-03,-1.451394777590348517e-01,-2.540309634188629317e+00,-1.779415831852488594e+01,0.000000000000000000e+00,2.159501935125794289e-02,5.223437839635580726e-01,9.255492180310969985e+00,6.835138901430596547e+01,2.209709000625586506e-01
1.060123718464972831e-01,-6.299660937534173888e-03,-1.476889627332922950e-01,-2.558044947494659382e+00,-1.767232880358751856e+01,0.000000000000000000e+00,2.212955608087856935e-02,5.316344772567931365e-01,9.323663110726769787e+00,6.797456046143875596e+01,2.230753848250592031e-01
1.070124885620302724e-01,-6.450809145488570033e-03,-1.502561241618646237e-01,-2.575658417066355454e+00,-1.755049928865015119e+01,0.000000000000000000e+00,2.267260711216986802e-02,5.409931609787899109e-01,9.391457168607953321e+00,6.759773190857154646e+01,2.251798695875597833e-01
1.080126052775632617e-01,-6.604270249937167943e-03,-1.528408401867964450e-01,-2.593150042903717534e+00,-1.742866977371278381e+01,0.000000000000000000e+00,2.322423718932679904e-02,5.504194582130266244e-01,9.458874353954527692e+00,6.722090335570433695e+01,2.272843543500603358e-01
1.090127219930962649e-01,-6.760060877317170328e-03,-1.554429889501323658e-01,-2.610519825006745176e+00,-1.730684025877541643e+01,0.000000000000000000e+00,2.378451105654433989e-02,5.599129920429819496e-01,9.525914666766491123e+00,6.684407480283712744e+01,2.293888391125609161e-01
1.100128387086292542e-01,-6.918197654065772091e-03,-1.580624485939169932e-01,-2.627767763375438825e+00,-1.718501074383804905e+01,0.000000000000000000e+00,2.435349345801744725e-02,5.694733855521342258e-01,9.592578107043840063e+00,6.646724624996991793e+01,2.314933238750614686e-01
1.110129554241622435e-01,-7.078697206620176811e-03,-1.606990972601949341e-01,-2.644893858009798038e+00,-1.706318122890068167e+01,0.000000000000000000e+00,2.493124913794109512e-02,5.791002618239621258e-01,9.658864674786576288e+00,6.609041769710270842e+01,2.335978086375620211e-01
1.120130721396952467e-01,-7.241576161417585464e-03,-1.633528130910108511e-01,-2.661898108909823257e+00,-1.694135171396331430e+01,0.000000000000000000e+00,2.551784284051026447e-02,5.887932439419443220e-01,9.724774369994698020e+00,6.571358914423549891e+01,2.357022934000626013e-01
1.130131888552282360e-01,-7.406851144895194687e-03,-1.660234742284092679e-01,-2.678780516075514484e+00,-1.681952219902594692e+01,0.000000000000000000e+00,2.611333930991990154e-02,5.985519549895588209e-01,9.790307192668210590e+00,6.533676059136828940e+01,2.378067781625631816e-01
1.140133055707612253e-01,-7.574538783490205457e-03,-1.687109588144347916e-01,-2.695541079506871718e+00,-1.669769268408857954e+01,0.000000000000000000e+00,2.671780329036498730e-02,6.083760180502842951e-01,9.855463142807108667e+00,6.495993203850107989e+01,2.399112629250637341e-01
1.150134222862942146e-01,-7.744655703639817881e-03,-1.714151449911321401e-01,-2.712179799203894071e+00,-1.657586316915121571e+01,0.000000000000000000e+00,2.733129952604048535e-02,6.182650562075997502e-01,9.920242220411394030e+00,6.458310348563387038e+01,2.420157476875642866e-01
1.160135390018272178e-01,-7.917218531781233803e-03,-1.741359109005458372e-01,-2.728696675166583319e+00,-1.645403365421384478e+01,0.000000000000000000e+00,2.795389276114138011e-02,6.282186925449830817e-01,9.984644425481068453e+00,6.420627493276666087e+01,2.441202324500648668e-01
1.170136557173602071e-01,-8.092243894351650729e-03,-1.768731346847204622e-01,-2.745091707394937686e+00,-1.633220413927647741e+01,0.000000000000000000e+00,2.858564773986262131e-02,6.382365501459129620e-01,1.004866975801612838e+01,6.382944637989945136e+01,2.462247172125654193e-01
1.180137724328931964e-01,-8.269748417788267900e-03,-1.796266944857007053e-01,-2.761364895888958060e+00,-1.621037462433911358e+01,0.000000000000000000e+00,2.922662920639917949e-02,6.483182520938682858e-01,1.011231821801657560e+01,6.345261782703224895e+01,2.483292019750659718e-01
1.190138891484261857e-01,-8.449748728528286290e-03,-1.823964684455311458e-01,-2.777516240648644441e+00,-1.608854510940174620e+01,0.000000000000000000e+00,2.987690190494603215e-02,6.584634214723268375e-01,1.017558980548241188e+01,6.307578927416503944e+01,2.504336867375665521e-01
1.200140058639591889e-01,-8.632261453008910346e-03,-1.851823347062563907e-01,-2.793545741673996829e+00,-1.596671559446437882e+01,0.000000000000000000e+00,3.053653057969815329e-02,6.686716813647678448e-01,1.023848452041363544e+01,6.269896072129782993e+01,2.525381715000671323e-01
1.210141225794921782e-01,-8.817303217667332368e-03,-1.879841714099210193e-01,-2.809453398965014781e+00,-1.584488607952701145e+01,0.000000000000000000e+00,3.120557997485048918e-02,6.789426548546693141e-01,1.030100236281024451e+01,6.232213216843062042e+01,2.546426562625677126e-01
1.220142392950251675e-01,-9.004890648940755069e-03,-1.908018566985696940e-01,-2.825239212521698740e+00,-1.572305656458964407e+01,0.000000000000000000e+00,3.188411483459802770e-02,6.892759650255101400e-01,1.036314333267224086e+01,6.194530361556341092e+01,2.567471410250682373e-01
1.230143560105581707e-01,-9.195040373266382891e-03,-1.936352687142470219e-01,-2.840903182344048705e+00,-1.560122704965227669e+01,0.000000000000000000e+00,3.257219990313573593e-02,6.996712349607685510e-01,1.042490742999962805e+01,6.156847506269620141e+01,2.588516257875688731e-01
1.240144727260911600e-01,-9.387769017081409872e-03,-1.964842855989975823e-01,-2.856445308432064678e+00,-1.547939753471490931e+01,0.000000000000000000e+00,3.326989992465857748e-02,7.101280877439231087e-01,1.048629465479240075e+01,6.119164650982899190e+01,2.609561105500693978e-01
1.250145894416241632e-01,-9.583093206823038723e-03,-1.993487854948659821e-01,-2.871865590785746214e+00,-1.535756801977754193e+01,0.000000000000000000e+00,3.397727964336152290e-02,7.206461464584523746e-01,1.054730500705056073e+01,6.081481795696178239e+01,2.630605953125699781e-01
1.260147061571571525e-01,-9.781029568928468684e-03,-2.022286465438968839e-01,-2.887164029405093313e+00,-1.523573850484017456e+01,0.000000000000000000e+00,3.469440380343952884e-02,7.312250341878350213e-01,1.060793848677410622e+01,6.043798940409457288e+01,2.651650800750705583e-01
1.270148228726901418e-01,-9.981594729834897262e-03,-2.051237468881347836e-01,-2.902340624290106419e+00,-1.511390898990280895e+01,0.000000000000000000e+00,3.542133714908757974e-02,7.418643740155490551e-01,1.066819509396304255e+01,6.006116085122736337e+01,2.672695648375710831e-01
1.280149395882231311e-01,-1.018480531597952717e-02,-2.080339646696243716e-01,-2.917395375440785532e+00,-1.499207947496544158e+01,0.000000000000000000e+00,3.615814442450063226e-02,7.525637890250732598e-01,1.072807482861736439e+01,5.968433229836016096e+01,2.693740496000716633e-01
1.290150563037561204e-01,-1.039067795379955937e-02,-2.109591780304102271e-01,-2.932328282857130652e+00,-1.487024996002807420e+01,0.000000000000000000e+00,3.690489037387366389e-02,7.633229022998864188e-01,1.078757769073707351e+01,5.930750374549295145e+01,2.714785343625721881e-01
1.300151730192891097e-01,-1.059922926973219139e-02,-2.138992651125370403e-01,-2.947139346539141336e+00,-1.474842044509070860e+01,0.000000000000000000e+00,3.766163974140164517e-02,7.741413369234667607e-01,1.084670368032216992e+01,5.893067519262574194e+01,2.735830191250727683e-01
1.310152897348220991e-01,-1.081047589021462418e-02,-2.168541040580492796e-01,-2.961828566486817138e+00,-1.462659093015334122e+01,0.000000000000000000e+00,3.842845727127953970e-02,7.850187159792926250e-01,1.090545279737265183e+01,5.855384663975853954e+01,2.756875038875733486e-01
1.320154064503551161e-01,-1.102443444168406395e-02,-2.198235730089917739e-01,-2.976395942700161168e+00,-1.450476141521597029e+01,0.000000000000000000e+00,3.920540770770233885e-02,7.959546625508432394e-01,1.096382504188852636e+01,5.817701808689131582e+01,2.777919886500739288e-01
1.330155231658881054e-01,-1.124112155057769777e-02,-2.228075501074089360e-01,-2.990841475179169429e+00,-1.438293190027860646e+01,0.000000000000000000e+00,3.999255579486496459e-02,8.069487997215961661e-01,1.102182041386978639e+01,5.780018953402411341e+01,2.798964734125745091e-01
1.340156398814210947e-01,-1.146055384333273530e-02,-2.258059134953454006e-01,-3.005165163923843252e+00,-1.426110238534123908e+01,0.000000000000000000e+00,4.078996627696242216e-02,8.180007505750304109e-01,1.107943891331643194e+01,5.742336098115690390e+01,2.820009581750750338e-01
1.350157565969540840e-01,-1.168274794638636885e-02,-2.288185413148458303e-01,-3.019367008934183527e+00,-1.413927287040387171e+01,0.000000000000000000e+00,4.159770389818965436e-02,8.291101381946246462e-01,1.113668054022846476e+01,5.704653242828969439e+01,2.841054429375756141e-01
1.360158733124870734e-01,-1.190772048617580459e-02,-2.318453117079548043e-01,-3.033447010210189365e+00,-1.401744335546650433e+01,0.000000000000000000e+00,4.241583340274165254e-02,8.402765856638569897e-01,1.119354529460588488e+01,5.666970387542249199e+01,2.862099277000761943e-01
1.370159900280200627e-01,-1.213548808913824176e-02,-2.348861028167169296e-01,-3.047405167751861210e+00,-1.389561384052913695e+01,0.000000000000000000e+00,4.324441953481337336e-02,8.514997160662061138e-01,1.125003317644869405e+01,5.629287532255528248e+01,2.883144124625767191e-01
1.380161067435530520e-01,-1.236606738171087787e-02,-2.379407927831768133e-01,-3.061241481559198618e+00,-1.377378432559177313e+01,0.000000000000000000e+00,4.408352703859978738e-02,8.627791524851506910e-01,1.130614418575689051e+01,5.591604676968807297e+01,2.904188972250772993e-01
1.390162234590860690e-01,-1.259947499033092083e-02,-2.410092597493792288e-01,-3.074955951632202478e+00,-1.365195481065440219e+01,0.000000000000000000e+00,4.493322065829589984e-02,8.741145180041691720e-01,1.136187832253047603e+01,5.553921821682085636e+01,2.925233819875778796e-01
1.400163401746190583e-01,-1.283572754143555775e-02,-2.440913818573684779e-01,-3.088548577970871900e+00,-1.353012529571703482e+01,0.000000000000000000e+00,4.579356513809661189e-02,8.855054357067394522e-01,1.141723558676944528e+01,5.516238966395364685e+01,2.946278667500784598e-01
1.410164568901520477e-01,-1.307484166146199653e-02,-2.471870372491893619e-01,-3.102019360575207330e+00,-1.340829578077966744e+01,0.000000000000000000e+00,4.666462522219692877e-02,8.969515286763409811e-01,1.147221597847380181e+01,5.478556111108644444e+01,2.967323515125789846e-01
1.420165736056850370e-01,-1.331683397684743468e-02,-2.502961040668864601e-01,-3.115368299445208322e+00,-1.328646626584230006e+01,0.000000000000000000e+00,4.754646565479180714e-02,9.084524199964518765e-01,1.152681949764354741e+01,5.440873255821923493e+01,2.988368362750795648e-01
1.430166903212180263e-01,-1.356172111402907318e-02,-2.534184604525043238e-01,-3.128595394580876210e+00,-1.316463675090493624e+01,0.000000000000000000e+00,4.843915118007623144e-02,9.200077327505502556e-01,1.158104614427868206e+01,5.403190400535202542e+01,3.009413210375801451e-01
1.440168070367510156e-01,-1.380951969944410954e-02,-2.565539845480876435e-01,-3.141700645982208773e+00,-1.304280723596756886e+01,0.000000000000000000e+00,4.934274654224515833e-02,9.316170900221151241e-01,1.163489591837920223e+01,5.365507545248482302e+01,3.030458058000806698e-01
1.450169237522840049e-01,-1.406024635952974645e-02,-2.597025544956811371e-01,-3.154684053649207343e+00,-1.292097772103020148e+01,0.000000000000000000e+00,5.025731648549357222e-02,9.432801148946249326e-01,1.168836881994510968e+01,5.327824689961761351e+01,3.051502905625812501e-01
1.460170404678170220e-01,-1.431391772072319012e-02,-2.628640484373291897e-01,-3.167545617581872364e+00,-1.279914820609283055e+01,0.000000000000000000e+00,5.118292575401643674e-02,9.549964304515584645e-01,1.174146484897640619e+01,5.290141834675039689e+01,3.072547753250818303e-01
1.470171571833500113e-01,-1.457055040946162762e-02,-2.660383445150765191e-01,-3.180285337780202504e+00,-1.267731869115546317e+01,0.000000000000000000e+00,5.211963909200870854e-02,9.667656597763933934e-01,1.179418400547308821e+01,5.252458979388318738e+01,3.093592600875824106e-01
1.480172738988830006e-01,-1.483016105218226341e-02,-2.692253208709676771e-01,-3.192903214244198651e+00,-1.255548917621809935e+01,0.000000000000000000e+00,5.306752124366535123e-02,9.785874259526090579e-01,1.184652628943515751e+01,5.214776124101597787e+01,3.114637448500829353e-01
1.490173906144159899e-01,-1.509276627532230020e-02,-2.724248556470473259e-01,-3.205399246973860805e+00,-1.243365966128073197e+01,0.000000000000000000e+00,5.402663695318134229e-02,9.904613520636830204e-01,1.189849170086261410e+01,5.177093268814877547e+01,3.135682296125835156e-01
1.500175073299489792e-01,-1.535838270531893375e-02,-2.756368269853600173e-01,-3.217773435969188967e+00,-1.231183014634336459e+01,0.000000000000000000e+00,5.499705096475164534e-02,1.002387061193094731e+00,1.195008023975545797e+01,5.139410413528156596e+01,3.156727143750840958e-01
1.510176240454819685e-01,-1.562702696860936852e-02,-2.788611130279504691e-01,-3.230025781230182691e+00,-1.219000063140599721e+01,0.000000000000000000e+00,5.597882802257125867e-02,1.014364176424322528e+00,1.200129190611369090e+01,5.101727558241435645e+01,3.177771991375846206e-01
1.520177407610149578e-01,-1.589871569163080547e-02,-2.820975919168632329e-01,-3.242156282756842423e+00,-1.206817111646862983e+01,0.000000000000000000e+00,5.697203287083510426e-02,1.026392320840844752e+00,1.205212669993731112e+01,5.064044702954715405e+01,3.198816839000852008e-01
1.530178574765479749e-01,-1.617346550082044560e-02,-2.853461417941429157e-01,-3.254164940549169049e+00,-1.194634160153126246e+01,0.000000000000000000e+00,5.797673025373822203e-02,1.038471117526139631e+00,1.210258462122632039e+01,5.026361847667993743e+01,3.219861686625857811e-01
1.540179741920809642e-01,-1.645129302261547771e-02,-2.886066408018341245e-01,-3.266051754607160795e+00,-1.182451208659389508e+01,0.000000000000000000e+00,5.899298491547549234e-02,1.050600189563686282e+00,1.215266566998071340e+01,4.988678992381272792e+01,3.240906534250863613e-01
1.550180909076139535e-01,-1.673221488345311148e-02,-2.918789670819814108e-01,-3.277816724930818104e+00,-1.170268257165652770e+01,0.000000000000000000e+00,6.002086160024193429e-02,1.062779160036962489e+00,1.220236984620049547e+01,4.950996137094551841e+01,3.261951381875869416e-01
1.560182076231469428e-01,-1.701624770977054266e-02,-2.951629987766294927e-01,-3.289459851520140532e+00,-1.158085305671916032e+01,0.000000000000000000e+00,6.106042505223249761e-02,1.075007652029447591e+00,1.225169714988566483e+01,4.913313281807830890e+01,3.282996229500874663e-01
1.570183243386799321e-01,-1.730340812800497050e-02,-2.984586140278228661e-01,-3.300981134375129855e+00,-1.145902354178179294e+01,0.000000000000000000e+00,6.211174001564216673e-02,1.087285288624618929e+00,1.230064758103621791e+01,4.875630426521110650e+01,3.304041077125880466e-01
1.580184410542129214e-01,-1.759371276459360117e-02,-3.017656909776061935e-01,-3.312380573495784741e+00,-1.133719402684442912e+01,0.000000000000000000e+00,6.317487123466590526e-02,1.099611692905956506e+00,1.234922113965216184e+01,4.837947571234389699e+01,3.325085924750885713e-01
1.590185577697459107e-01,-1.788717824597363046e-02,-3.050841077680241931e-01,-3.323658168882105635e+00,-1.121536451190706174e+01,0.000000000000000000e+00,6.424988345349867680e-02,1.111986487956937442e+00,1.239741782573349305e+01,4.800264715947668748e+01,3.346130772375891516e-01
1.600186744852789000e-01,-1.818382119858225759e-02,-3.084137425411213052e-01,-3.334813920534092091e+00,-1.109353499696969436e+01,0.000000000000000000e+00,6.533684141633544495e-02,1.124409296861041518e+00,1.244523763928021154e+01,4.762581860660948507e+01,3.367175620000896763e-01
1.610187912008119171e-01,-1.848365824885669223e-02,-3.117544734389423033e-01,-3.345847828451744554e+00,-1.097170548203232343e+01,0.000000000000000000e+00,6.643580986737121497e-02,1.136879742701746521e+00,1.249268058029231909e+01,4.724899005374226846e+01,3.388220467625903121e-01
