time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,shoulder_torque,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque
3.772569037404494896e+00,-1.937278098429273399e-01,-5.620763828154792030e+00,-4.798395263512458264e+00,1.806293022243206110e+02,-4.701824530704877270e-01,-1.715043670560196576e+00,-2.198319890600154203e+00,4.032008495817054694e+01,-9.610932160658323653e+01,-4.186860276384129498e-01
3.773569188262767327e+00,-1.993525900631241410e-01,-5.625472611343618645e+00,-4.617756560031111235e+00,1.805936112736735879e+02,-4.712232617681392788e-01,-1.717261420273327621e+00,-2.158042084600964472e+00,4.022308402032090413e+01,-9.786329171935862803e+01,-4.146076850795142876e-01
3.774569339121040201e+00,-2.049820475042431478e-01,-5.630000746428982517e+00,-4.437153552884610441e+00,1.805579203230265364e+02,-4.722640704657912747e-01,-1.719441788564578300e+00,-2.117862171422678408e+00,4.012432884775753905e+01,-9.961726183213481534e+01,-4.105293425206138491e-01
3.775569489979312632e+00,-2.106160010008616967e-01,-5.634348269112602559e+00,-4.256586242073111315e+00,1.805222293723795133e+02,-4.733048791634427710e-01,-1.721584849258293914e+00,-2.077781905564684894e+00,4.002381944048053697e+01,-1.013712319449102068e+02,-4.064509999617151870e-01
3.776569640837585506e+00,-2.162542693875674216e-01,-5.638515215096197686e+00,-4.076054627596454871e+00,1.804865384217324902e+02,-4.743456878610947669e-01,-1.723690676178825543e+00,-2.037803041526303538e+00,3.992155579848982683e+01,-1.031252020576863941e+02,-4.023726574028147485e-01
3.777569791695857937e+00,-2.218966714989376587e-01,-5.642501620081489477e+00,-3.895558709454800539e+00,1.804508474710854671e+02,-4.753864965587463187e-01,-1.725759343150518488e+00,-1.997927333806924777e+00,3.981753792178547258e+01,-1.048791721704617856e+02,-3.982943148439161418e-01
3.778569942554130812e+00,-2.275430261695599587e-01,-5.646307519770196848e+00,-3.715098487647988446e+00,1.804151565204384440e+02,-4.764273052563983146e-01,-1.727790923997721606e+00,-1.958156536905866441e+00,3.971176581036739606e+01,-1.066331422832379729e+02,-3.942159722850156478e-01
3.779570093412403242e+00,-2.331931522340117691e-01,-5.649932949864039600e+00,-3.534673962176178463e+00,1.803794655697914209e+02,-4.774681139540498109e-01,-1.729785492544781311e+00,-1.918492405322520078e+00,3.960423946423569674e+01,-1.083871123960133644e+02,-3.901376297261170412e-01
3.780570244270676117e+00,-2.388468685268804736e-01,-5.653377946064738424e+00,-3.354285133039210720e+00,1.803437746191443694e+02,-4.785089226517018068e-01,-1.731743122616047570e+00,-1.878936693556202631e+00,3.949495888339026095e+01,-1.101410825087895518e+02,-3.860592871672165471e-01
3.781570395128948547e+00,-2.445039938827436310e-01,-5.656642544074013124e+00,-3.173932000237245088e+00,1.803080836684973463e+02,-4.795497313493533031e-01,-1.733663888035866574e+00,-1.839491156106305425e+00,3.938392406783120236e+01,-1.118950526215649433e+02,-3.819809446083178850e-01
3.782570545987221422e+00,-2.501643471361887361e-01,-5.659726779593584389e+00,-2.993614563770118142e+00,1.802723927178503232e+02,-4.805905400470052991e-01,-1.735547862628586957e+00,-1.800157547472148512e+00,3.927113501755841440e+01,-1.136490227343411306e+02,-3.779026020494175020e-01
3.783570696845493853e+00,-2.558277471217931254e-01,-5.662630688325171135e+00,-2.813332823637996860e+00,1.802367017672033001e+02,-4.816313487446568509e-01,-1.737395120218554689e+00,-1.760937622153119442e+00,3.915659173257200365e+01,-1.154029928471165221e+02,-3.738242594905188954e-01
3.784570847703766727e+00,-2.614940126741442938e-01,-5.665354305970494941e+00,-2.633086779840718261e+00,1.802010108165562769e+02,-4.826721574423088468e-01,-1.739205734630120181e+00,-1.721833134648539376e+00,3.904029421287186352e+01,-1.171569629598926809e+02,-3.697459169316184013e-01
3.785570998562039158e+00,-2.671629626278198000e-01,-5.667897668231272057e+00,-2.452876432378441329e+00,1.801653198659092538e+02,-4.837129661399603986e-01,-1.740979779687629181e+00,-1.682845839457796089e+00,3.892224245845810060e+01,-1.189109330726681009e+02,-3.656675743727197947e-01
3.786571149420312032e+00,-2.728344158174070277e-01,-5.670260810809227614e+00,-2.272701781251006636e+00,1.801296289152622023e+02,-4.847537748376123945e-01,-1.742717329215430766e+00,-1.643977491080211628e+00,3.880243646933060830e+01,-1.206649031854442597e+02,-3.615892318138193007e-01
3.787571300278584463e+00,-2.785081910774835912e-01,-5.672443769406076974e+00,-2.092562826458574055e+00,1.800939379646151792e+02,-4.857945835352638908e-01,-1.744418457037870906e+00,-1.605229844015172436e+00,3.868087624548947900e+01,-1.224188732982196797e+02,-3.575108892549206940e-01
3.788571451136857338e+00,-2.841841072426367076e-01,-5.674446579723545270e+00,-1.912459568000983934e+00,1.800582470139681561e+02,-4.868353922329158312e-01,-1.746083236979299569e+00,-1.566604652761999894e+00,3.855756178693463454e+01,-1.241728434109958386e+02,-3.534325466960202000e-01
3.789571601995130212e+00,-2.898619831474464337e-01,-5.676269277463347862e+00,-1.732392005878315988e+00,1.800225560633211330e+02,-4.878762009305678271e-01,-1.747711742864063611e+00,-1.528103671820066456e+00,3.843249309366610333e+01,-1.259268135237720259e+02,-3.493542041371197060e-01
3.790571752853402643e+00,-2.955416376264928258e-01,-5.677911898327205442e+00,-1.552360140090650154e+00,1.799868651126741099e+02,-4.889170096282193789e-01,-1.749304048516510335e+00,-1.489728655688742354e+00,3.830567016568394934e+01,-1.276807836365474174e+02,-3.452758615782210994e-01
3.791571903711675517e+00,-3.012228895143632679e-01,-5.679374478016841366e+00,-1.372363970637823005e+00,1.799511741620270584e+02,-4.899578183258713748e-01,-1.750860227760988153e+00,-1.451481358867348970e+00,3.817709300298805886e+01,-1.294347537493235905e+02,-3.411975190193206053e-01
3.792572054569947948e+00,-3.069055576456352630e-01,-5.680657052233972770e+00,-1.192403497520001521e+00,1.799154832113800353e+02,-4.909986270235229266e-01,-1.752380354421843478e+00,-1.413363535855273856e+00,3.804676160557855980e+01,-1.311887238620989820e+02,-3.371191764604219987e-01
3.793572205428220823e+00,-3.125894608548963061e-01,-5.681759656680318571e+00,-1.012478720737022275e+00,1.798797922607330122e+02,-4.920394357211749226e-01,-1.753864502323426278e+00,-1.375376941151837729e+00,3.791467597345531715e+01,-1.329426939748751693e+02,-3.330408339015216157e-01
3.794572356286493253e+00,-3.182744179767237891e-01,-5.682682327057600347e+00,-8.325896402890451409e-01,1.798441013100859891e+02,-4.930802444188264189e-01,-1.755312745290082743e+00,-1.337523329256430360e+00,3.778083610661845881e+01,-1.346966640876505608e+02,-3.289624913426228980e-01
3.795572507144766128e+00,-3.239602478457052070e-01,-5.683425099067539676e+00,-6.527362561759104675e-01,1.798084103594389660e+02,-4.941210531164784148e-01,-1.756725157146161287e+00,-1.299804454668370468e+00,3.764524200506785689e+01,-1.364506342004267481e+02,-3.248841487837225150e-01
3.796572658003038558e+00,-3.296467692964178964e-01,-5.683988008411853698e+00,-4.729185683977774612e-01,1.797727194087919429e+02,-4.951618618141299111e-01,-1.758101811716008545e+00,-1.262222071887047825e+00,3.750789366880364639e+01,-1.382046043132021396e+02,-3.208058062248237974e-01
3.797572808861311433e+00,-3.353338011634496851e-01,-5.684371090792263992e+00,-2.931365769544872490e-01,1.797370284581448914e+02,-4.962026705117819070e-01,-1.759442782823974261e+00,-1.224777935411781815e+00,3.736879109782569230e+01,-1.399585744259783269e+02,-3.167274636659234144e-01
3.798572959719583864e+00,-3.410211622813774657e-01,-5.684574381910492136e+00,-1.133902818461985929e-01,1.797013375074978683e+02,-4.972434792094334588e-01,-1.760748144294404849e+00,-1.187473799741962655e+00,3.722793429213413674e+01,-1.417125445387537184e+02,-3.126491211070246967e-01
3.799573110577856738e+00,-3.467086714847893436e-01,-5.684597917468255268e+00,6.632031692725076644e-02,1.796656465568508452e+02,-4.982842879070854547e-01,-1.762017969951648499e+00,-1.150311419376908617e+00,3.708532325172882338e+01,-1.434665146515299057e+02,-3.085707785481243137e-01
3.800573261436129169e+00,-3.523961476082623223e-01,-5.684441733167274080e+00,2.459952193656949615e-01,1.796299556062038221e+02,-4.993250966047370065e-01,-1.763252333620052070e+00,-1.113292548816009253e+00,3.694095797660990854e+01,-1.452204847643052972e+02,-3.044924359892255961e-01
3.801573412294402043e+00,-3.580834094863840633e-01,-5.684105864709268374e+00,4.256344254692964180e-01,1.795942646555567990e+02,-5.003659053023890024e-01,-1.764451309123964862e+00,-1.076418942558586167e+00,3.679483846677725012e+01,-1.469744548770814845e+02,-3.004140934303252131e-01
3.802573563152674474e+00,-3.637702759537320141e-01,-5.683590347795959730e+00,6.052379352378962629e-01,1.795585737049097759e+02,-5.014067140000404432e-01,-1.765614970287733732e+00,-1.039692355104025578e+00,3.664696472223096890e+01,-1.487284249898568760e+02,-2.963357508714264954e-01
3.803573714010947349e+00,-3.694565658448936141e-01,-5.682895218129067949e+00,7.848057486716533138e-01,1.795228827542627243e+02,-5.024475226976924391e-01,-1.766743390935706870e+00,-1.003114540951650868e+00,3.649733674297095831e+01,-1.504823951026330633e+02,-2.922574083125261124e-01
3.804573864869219779e+00,-3.751420979944463108e-01,-5.682020511410310171e+00,9.643378657704088086e-01,1.794871918036157012e+02,-5.034883313953439909e-01,-1.767836644892230913e+00,-9.666872546008471456e-01,3.634595452899732493e+01,-1.522363652154084548e+02,-2.881790657536275058e-01
3.805574015727492654e+00,-3.808266912369775437e-01,-5.680966263341409750e+00,1.143834286534321620e+00,1.794515008529686781e+02,-5.045291400929959869e-01,-1.768894805981654939e+00,-9.304122505509373475e-01,3.619281808030995506e+01,-1.539903353281846421e+02,-2.841007231947270117e-01
3.806574166585765528e+00,-3.865101644070674247e-01,-5.679732509624086489e+00,1.323295010963311924e+00,1.794158099023216550e+02,-5.055699487906479828e-01,-1.769917948028326693e+00,-8.942912833012934826e-01,3.603792739690891267e+01,-1.557443054409607726e+02,-2.800223806358265177e-01
3.807574317444037959e+00,-3.921923363392956219e-01,-5.678319285960059304e+00,1.502720039057300783e+00,1.793801189516746319e+02,-5.066107574882995346e-01,-1.770906144856593256e+00,-8.583261073512836736e-01,3.588128247879424748e+01,-1.574982755537362209e+02,-2.759440380769279111e-01
3.808574468302310834e+00,-3.978730258682499632e-01,-5.676726628051046220e+00,1.682109370816450511e+00,1.793444280010275804e+02,-5.076515661859515305e-01,-1.771859470290802596e+00,-8.225184772002325229e-01,3.572288332596583871e+01,-1.592522456665123514e+02,-2.718656955180274171e-01
3.809574619160583264e+00,-4.035520518285077296e-01,-5.674954571598770592e+00,1.861463006240595019e+00,1.793087370503805573e+02,-5.086923748836029713e-01,-1.772777998155302015e+00,-7.868701473475248065e-01,3.556272993842382135e+01,-1.610062157792877997e+02,-2.677873529591288104e-01
3.810574770018856139e+00,-4.092292330546563051e-01,-5.673003152304950447e+00,2.040780945329896845e+00,1.792730460997335342e+02,-5.097331835812550782e-01,-1.773661802274440369e+00,-7.513828722924849046e-01,3.540082231616806752e+01,-1.627601858920639302e+02,-2.637090104002283164e-01
3.811574920877128569e+00,-4.149043883812734146e-01,-5.670872405871308253e+00,2.220063188084196781e+00,1.792373551490865111e+02,-5.107739922789065190e-01,-1.774510956472564960e+00,-7.160584065344968163e-01,3.523716045919870510e+01,-1.645141560048393785e+02,-2.596306678413297098e-01
3.812575071735401444e+00,-4.205773366429462201e-01,-5.668562367999560259e+00,2.399309734503654035e+00,1.792016641984394880e+02,-5.118148009765585149e-01,-1.775325534574023312e+00,-6.808985045728848107e-01,3.507174436751557778e+01,-1.662681261176155090e+02,-2.555523252824293268e-01
3.813575222593673875e+00,-4.262478966742525022e-01,-5.666073074391429820e+00,2.578520584588110065e+00,1.791659732477924649e+02,-5.128556096742100667e-01,-1.776105610403162505e+00,-6.459049209070353292e-01,3.490457404111886319e+01,-1.680220962303909573e+02,-2.514739827235306091e-01
3.814575373451946749e+00,-4.319158873097792561e-01,-5.663404560748633187e+00,2.757695738337722524e+00,1.791302822971454134e+02,-5.138964183718620626e-01,-1.776851257784332061e+00,-6.110794100362704206e-01,3.473564948000839081e+01,-1.697760663431670878e+02,-2.473956401646302261e-01
3.815575524310219180e+00,-4.375811273841044846e-01,-5.660556862772896380e+00,2.936835195752334204e+00,1.790945913464983903e+02,-5.149372270695136145e-01,-1.777562550541878394e+00,-5.764237264599767485e-01,3.456497068418431695e+01,-1.715300364559424793e+02,-2.433172976057315084e-01
3.816575675168492054e+00,-4.432434357318152940e-01,-5.657530016165932985e+00,3.115938956832102757e+00,1.790589003958513672e+02,-5.159780357671654993e-01,-1.778239562500150139e+00,-5.419396246774765835e-01,3.439253765364648530e+01,-1.732840065687186666e+02,-2.392389550468311255e-01
3.817575826026764485e+00,-4.489026311874892428e-01,-5.654324056629468132e+00,3.295007021576873196e+00,1.790232094452043441e+02,-5.170188444648171622e-01,-1.778882367483493487e+00,-5.076288591881563672e-01,3.421835038839506637e+01,-1.750379766814940581e+02,-2.351606124879324078e-01
3.818575976885037360e+00,-4.545585325857138814e-01,-5.650939019865217183e+00,3.474039389986797399e+00,1.789875184945573210e+02,-5.180596531624690471e-01,-1.779491039316258405e+00,-4.734931844913397025e-01,3.404240888842987545e+01,-1.767919467942702454e+02,-2.310822699290320248e-01
3.819576127743309790e+00,-4.602109587610665464e-01,-5.647374941574904383e+00,3.653036062061719935e+00,1.789518275439102979e+02,-5.191004618601205989e-01,-1.780065651822791528e+00,-4.395343550864108106e-01,3.386471315375109725e+01,-1.785459169070456369e+02,-2.270039273701333071e-01
3.820576278601582665e+00,-4.658597285481348438e-01,-5.643631857460247758e+00,3.831997037801799788e+00,1.789161365932632464e+02,-5.201412705577725948e-01,-1.780606278827440603e+00,-4.057541254726952928e-01,3.368526318435855416e+01,-1.802998870198218242e+02,-2.229255848112329241e-01
3.821576429459855095e+00,-4.715046607814961099e-01,-5.639709803222966222e+00,4.010922317206878418e+00,1.788804456426162233e+02,-5.211820792554241466e-01,-1.781112994154552709e+00,-3.721542501495764821e-01,3.350405898025242379e+01,-1.820538571325972157e+02,-2.188472422523342065e-01
3.822576580318127970e+00,-4.771455742957378954e-01,-5.635608814564782243e+00,4.189811900277113033e+00,1.788447546919692002e+02,-5.222228879530761425e-01,-1.781585871628476703e+00,-3.387364836163788695e-01,3.332110054143252142e+01,-1.838078272453734030e+02,-2.147688996934338235e-01
3.823576731176400845e+00,-4.827822879254400901e-01,-5.631328927187412070e+00,4.368665787012426804e+00,1.788090637413221771e+02,-5.232636966507281384e-01,-1.782024985073560330e+00,-3.055025803724733535e-01,3.313638786789896074e+01,-1.855617973581495903e+02,-2.106905571345333295e-01
3.824576882034673275e+00,-4.884146205051828060e-01,-5.626870176792581724e+00,4.547483977412738021e+00,1.787733727906751540e+02,-5.243045053483796902e-01,-1.782430408314151338e+00,-2.724542949172279460e-01,3.294992095965178436e+01,-1.873157674709249818e+02,-2.066122145756347228e-01
3.825577032892946150e+00,-4.940423908695533162e-01,-5.622232599082003901e+00,4.726266471478210107e+00,1.787376818400281024e+02,-5.253453140460315751e-01,-1.782802215174596583e+00,-2.395933817499684704e-01,3.276169981669086440e+01,-1.890697375837011691e+02,-2.025338720167342288e-01
3.826577183751218580e+00,-4.996654178531290125e-01,-5.617416229757406398e+00,4.905013269208677862e+00,1.787019908893810793e+02,-5.263861227436831269e-01,-1.783140479479244256e+00,-2.069215953700771493e-01,3.257172443901634296e+01,-1.908237076964765606e+02,-1.984555294578356222e-01
3.827577334609491455e+00,-5.052835202904977230e-01,-5.612421104520501025e+00,5.083724370604302045e+00,1.786662999387340562e+02,-5.274269314413351228e-01,-1.783445275052442547e+00,-1.744406902768818046e-01,3.237999482662805661e+01,-1.925776778092527479e+02,-1.943771868989351281e-01
3.828577485467763886e+00,-5.108965170162366176e-01,-5.607247259073016465e+00,5.262399775664925450e+00,1.786306089880870331e+02,-5.284677401389866747e-01,-1.783716675718539646e+00,-1.421524209697635488e-01,3.218651097952619011e+01,-1.943316479220281394e+02,-1.902988443400365215e-01
3.829577636326036760e+00,-5.165042268649332469e-01,-5.601894729116665417e+00,5.441039484390705283e+00,1.785949180374400100e+02,-5.295085488366386706e-01,-1.783954755301881967e+00,-1.100585419480488714e-01,3.199127289771055516e+01,-1.960856180348043267e+02,-1.862205017811360275e-01
3.830577787184309191e+00,-5.221064686711650582e-01,-5.596363550353172123e+00,5.619643496781483449e+00,1.785592270867929869e+02,-5.305493575342902224e-01,-1.784159587626817478e+00,-7.816080771112199344e-02,3.179428058118131872e+01,-1.978395881475797182e+02,-1.821421592222374208e-01
3.831577938042582065e+00,-5.277030612695197132e-01,-5.590653758484253721e+00,5.798211812837422485e+00,1.785235361361459354e+02,-5.315901662319422183e-01,-1.784331246517695035e+00,-4.646097275830696205e-02,3.159553402993833160e+01,-1.995935582603559055e+02,-1.780638166633370378e-01
